#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
3370.22876605	1.2395627242998608e-17	1.2395627242998608e-17	2.265679541404e-17
3370.42874953	1.2395627242998608e-17	1.2395627242998608e-17	2.335755146046001e-17
3370.62873301	1.2395627242998608e-17	1.2395627242998608e-17	2.264884335707999e-17
3370.82871649	1.2395627242998608e-17	1.2395627242998608e-17	2.322342458910001e-17
3371.02869997	1.2395627242998608e-17	1.2395627242998608e-17	2.290069182037001e-17
3371.22968337	1.2395627242998608e-17	1.2395627242998608e-17	2.333422619556e-17
3371.42966686	1.1419311689198602e-17	1.1419311689198602e-17	2.18627003628e-17
3371.62965034	1.2395627242998608e-17	1.2395627242998608e-17	2.189542389736e-17
3371.82963382	1.2395627242998608e-17	1.2395627242998608e-17	2.163486336525e-17
3372.0296173	1.2826358549898608e-17	1.2826358549898608e-17	2.170172536374e-17
3372.22960078	1.2826358549898608e-17	1.2826358549898608e-17	2.23372805284e-17
3372.42958427	1.2826358549898608e-17	1.2826358549898608e-17	2.31876829235e-17
3372.62956775	1.2826358549898608e-17	1.2826358549898608e-17	2.322446249356e-17
3372.82955123	1.2826358549898608e-17	1.2826358549898608e-17	2.240562825955999e-17
3373.02953471	1.2826358549898608e-17	1.2826358549898608e-17	2.185286490348e-17
3373.22951819	1.3524690603398611e-17	1.3524690603398611e-17	2.226049419551999e-17
3373.42950168	1.6049805692498607e-17	1.6049805692498607e-17	2.12581041218e-17
3373.62948516	1.3524690603398611e-17	1.3524690603398611e-17	2.184759543986e-17
3373.82946864	1.2826358549898608e-17	1.2826358549898608e-17	2.22798805691e-17
3374.02945212	1.2826358549898608e-17	1.2826358549898608e-17	2.260034603932e-17
3374.2294356	1.2826358549898608e-17	1.2826358549898608e-17	2.053698761529001e-17
3374.42941909	1.2826358549898608e-17	1.2826358549898608e-17	2.025602058644999e-17
3374.62940257	1.2826358549898608e-17	1.2826358549898608e-17	2.075835264384001e-17
3374.82938605	1.2826358549898608e-17	1.2826358549898608e-17	2.127453368468e-17
3375.02936953	1.2826358549898608e-17	1.2826358549898608e-17	2.200029448971e-17
3375.22935302	1.1122470456998606e-17	1.1122470456998606e-17	2.228491012675001e-17
3375.4293365	1.1122470456998606e-17	1.1122470456998606e-17	2.180672845920001e-17
3375.62931998	1.1122470456998606e-17	1.1122470456998606e-17	2.165538783660001e-17
3375.82930346	1.2826358549898608e-17	1.2826358549898608e-17	2.129944350941e-17
3376.02928694	1.3524690603398611e-17	1.3524690603398611e-17	2.136655808401e-17
3376.22927043	1.6049805692498607e-17	1.6049805692498607e-17	2.13972535314e-17
3376.42925391	1.3524690603398611e-17	1.3524690603398611e-17	2.189567186576e-17
3376.62923739	1.2826358549898608e-17	1.2826358549898608e-17	2.23525070592e-17
3376.83022079	1.2826358549898608e-17	1.2826358549898608e-17	2.260585674351001e-17
3377.03020427	1.2826358549898608e-17	1.2826358549898608e-17	2.17237405914e-17
3377.23018776	1.242841029599861e-17	1.242841029599861e-17	2.160215262166e-17
3377.43017124	1.242841029599861e-17	1.242841029599861e-17	2.169883294040001e-17
3377.63015472	1.1122470456998606e-17	1.1122470456998606e-17	2.194780629399999e-17
3377.8301382	1.1122470456998606e-17	1.1122470456998606e-17	2.25274929581e-17
3378.03012169	1.242841029599861e-17	1.242841029599861e-17	2.176297784388e-17
3378.23010517	1.242841029599861e-17	1.242841029599861e-17	2.25833062032e-17
3378.43008865	1.242841029599861e-17	1.242841029599861e-17	2.156993023234001e-17
3378.63007213	1.242841029599861e-17	1.242841029599861e-17	2.08103201862e-17
3378.83005562	1.2826358549898608e-17	1.2826358549898608e-17	2.056373034628001e-17
3379.0300391	1.242841029599861e-17	1.242841029599861e-17	2.07410663091e-17
3379.23002258	1.2370947038498603e-17	1.2370947038498603e-17	2.004508599408e-17
3379.43000606	1.2370947038498603e-17	1.2370947038498603e-17	2.073185907555001e-17
3379.62998955	1.2370947038498603e-17	1.2370947038498603e-17	2.081492676351e-17
3379.82997303	1.242841029599861e-17	1.242841029599861e-17	2.162936454500001e-17
3380.02995651	1.242841029599861e-17	1.242841029599861e-17	2.125876430432e-17
3380.22994	1.242841029599861e-17	1.242841029599861e-17	2.05668302112e-17
3380.42992348	1.242841029599861e-17	1.242841029599861e-17	2.008469176043001e-17
3380.62990696	1.2826358549898608e-17	1.2826358549898608e-17	2.02217899167e-17
3380.82989044	1.329047039809861e-17	1.329047039809861e-17	2.091757332714e-17
3381.02987393	1.635135647509861e-17	1.635135647509861e-17	2.097668474195e-17
3381.22985741	1.635135647509861e-17	1.635135647509861e-17	2.078665737409e-17
3381.42984089	1.635135647509861e-17	1.635135647509861e-17	2.065923490479e-17
3381.62982438	1.635135647509861e-17	1.635135647509861e-17	2.051671840376e-17
3381.82980786	1.4431596275898603e-17	1.4431596275898603e-17	2.049035148544e-17
3382.02979134	1.4431596275898603e-17	1.4431596275898603e-17	2.115352708224e-17
3382.22977482	1.329047039809861e-17	1.329047039809861e-17	2.060973990927e-17
3382.43075822	1.242841029599861e-17	1.242841029599861e-17	2.140081810744e-17
3382.63074171	1.242841029599861e-17	1.242841029599861e-17	2.033847987314e-17
3382.83072519	1.242841029599861e-17	1.242841029599861e-17	2.015307476598e-17
3383.03070867	1.2370947038498603e-17	1.2370947038498603e-17	1.988994480746001e-17
3383.23069216	1.242841029599861e-17	1.242841029599861e-17	1.929865844393e-17
3383.43067564	1.2370947038498603e-17	1.2370947038498603e-17	2.028204759503999e-17
3383.63065912	8.373940103798608e-18	8.373940103798608e-18	1.985471497104e-17
3383.83064261	8.373940103798608e-18	8.373940103798608e-18	2.028110341964e-17
3384.03062609	1.2370947038498603e-17	1.2370947038498603e-17	1.980904051835e-17
3384.23060957	1.2370947038498603e-17	1.2370947038498603e-17	1.968402061022e-17
3384.43059306	1.242841029599861e-17	1.242841029599861e-17	1.987048357234e-17
3384.63057654	1.2370947038498603e-17	1.2370947038498603e-17	1.959990141368001e-17
3384.83056002	8.373940103798608e-18	8.373940103798608e-18	2.062810608804e-17
3385.03054351	8.189562628598609e-18	8.189562628598609e-18	2.059394826059999e-17
3385.23052699	8.189562628598609e-18	8.189562628598609e-18	2.051588627572001e-17
3385.43051047	8.373940103798608e-18	8.373940103798608e-18	2.037572273824e-17
3385.63049396	8.373940103798608e-18	8.373940103798608e-18	2.042548499767999e-17
3385.83047744	8.373940103798608e-18	8.373940103798608e-18	2.065686497675001e-17
3386.03046092	8.373940103798608e-18	8.373940103798608e-18	2.021964542624999e-17
3386.23044441	8.189562628598609e-18	8.189562628598609e-18	1.973323779018001e-17
3386.43042789	5.154136121998606e-18	5.154136121998606e-18	2.01972562785e-17
3386.63041137	4.641335705198601e-18	4.641335705198601e-18	2.068064426402999e-17
3386.83039486	5.154136121998606e-18	5.154136121998606e-18	2.056510846950001e-17
3387.03037834	8.189562628598609e-18	8.189562628598609e-18	2.088974589263999e-17
3387.23036182	8.189562628598609e-18	8.189562628598609e-18	2.02652905e-17
3387.43034531	8.373940103798608e-18	8.373940103798608e-18	1.953286745932e-17
3387.63032879	8.373940103798608e-18	8.373940103798608e-18	1.996779859425e-17
3387.83031227	8.373940103798608e-18	8.373940103798608e-18	2.003130185439e-17
3388.03129567	8.373940103798608e-18	8.373940103798608e-18	1.923419905e-17
3388.23127916	8.189562628598609e-18	8.189562628598609e-18	2.002965620446e-17
3388.43126264	8.189562628598609e-18	8.189562628598609e-18	1.97123781395e-17
3388.63124612	7.030007990698611e-18	7.030007990698611e-18	1.95981928358e-17
3388.83122961	6.0379715221986035e-18	6.0379715221986035e-18	1.957731651409e-17
3389.03121309	6.0379715221986035e-18	6.0379715221986035e-18	2.033849590272001e-17
3389.23119658	7.030007990698611e-18	7.030007990698611e-18	2.066789004804e-17
3389.43118006	8.189562628598609e-18	8.189562628598609e-18	2.073666202412e-17
3389.63116354	8.189562628598609e-18	8.189562628598609e-18	1.99537142739e-17
3389.83114703	8.373940103798608e-18	8.373940103798608e-18	1.967122442237e-17
3390.03113051	8.373940103798608e-18	8.373940103798608e-18	1.964722204354e-17
3390.23111399	8.373940103798608e-18	8.373940103798608e-18	2.023231040189999e-17
3390.43109748	8.373940103798608e-18	8.373940103798608e-18	1.955916839409e-17
3390.63108096	1.1237739114398603e-17	1.1237739114398603e-17	1.942747762437e-17
3390.83106445	1.1237739114398603e-17	1.1237739114398603e-17	2.019752708673e-17
3391.03104793	1.1237739114398603e-17	1.1237739114398603e-17	1.9939315441e-17
3391.23103141	8.189562628598609e-18	8.189562628598609e-18	1.996271786871999e-17
3391.4310149	8.189562628598609e-18	8.189562628598609e-18	1.953857719402e-17
3391.63099838	8.189562628598609e-18	8.189562628598609e-18	1.93399907246e-17
3391.83098186	7.870384942398607e-18	7.870384942398607e-18	2.01310216269e-17
3392.03096535	7.870384942398607e-18	7.870384942398607e-18	2.009893465469999e-17
3392.23094883	7.870384942398607e-18	7.870384942398607e-18	1.948116043349999e-17
3392.43093232	7.870384942398607e-18	7.870384942398607e-18	1.974087687319999e-17
3392.6309158	1.1237739114398603e-17	1.1237739114398603e-17	1.92244294284e-17
3392.83089928	1.1237739114398603e-17	1.1237739114398603e-17	1.883026821664999e-17
3393.03088277	1.1237739114398603e-17	1.1237739114398603e-17	1.9196418516e-17
3393.23086625	1.1910849222498606e-17	1.1910849222498606e-17	1.863348818232e-17
3393.43084974	1.1237739114398603e-17	1.1237739114398603e-17	1.961154656084999e-17
3393.63183314	1.1237739114398603e-17	1.1237739114398603e-17	1.942118032728e-17
3393.83181662	1.1910849222498606e-17	1.1910849222498606e-17	1.903135822497e-17
3394.03180011	1.2545403714998603e-17	1.2545403714998603e-17	1.993856899452001e-17
3394.23178359	1.1910849222498606e-17	1.1910849222498606e-17	1.985678126026e-17
3394.43176707	1.1910849222498606e-17	1.1910849222498606e-17	2.010064722372e-17
3394.63175056	1.1910849222498606e-17	1.1910849222498606e-17	1.920382851414e-17
3394.83173404	1.2434783994098611e-17	1.2434783994098611e-17	1.937687500891999e-17
3395.03171753	1.2545403714998603e-17	1.2545403714998603e-17	1.9406261601e-17
3395.23170101	1.5444140670098603e-17	1.5444140670098603e-17	1.930831819392e-17
3395.4316845	1.5444140670098603e-17	1.5444140670098603e-17	1.871700593616e-17
3395.63166798	1.2545403714998603e-17	1.2545403714998603e-17	1.949395308296001e-17
3395.83165146	1.2545403714998603e-17	1.2545403714998603e-17	1.958459711715e-17
3396.03163495	1.2434783994098611e-17	1.2434783994098611e-17	1.982591942422e-17
3396.23161843	1.2434783994098611e-17	1.2434783994098611e-17	1.956205825632e-17
3396.43160192	1.2545403714998603e-17	1.2545403714998603e-17	1.8507273356e-17
3396.6315854	1.2545403714998603e-17	1.2545403714998603e-17	1.92279757881e-17
3396.83156889	1.5724850380698604e-17	1.5724850380698604e-17	1.864493207385e-17
3397.03155237	1.5724850380698604e-17	1.5724850380698604e-17	2.022229488041999e-17
3397.23153586	1.5724850380698604e-17	1.5724850380698604e-17	2.02412906872e-17
3397.43151934	1.5724850380698604e-17	1.5724850380698604e-17	1.918474906568e-17
3397.63150282	1.2434783994098611e-17	1.2434783994098611e-17	1.985619590605e-17
3397.83148631	1.391353035329861e-17	1.391353035329861e-17	1.945189729742e-17
3398.03146979	1.5724850380698604e-17	1.5724850380698604e-17	1.958512952983e-17
3398.23145328	1.5822252882498603e-17	1.5822252882498603e-17	1.979751202290001e-17
3398.43143676	1.5822252882498603e-17	1.5822252882498603e-17	1.967268397344001e-17
3398.63142025	1.5822252882498603e-17	1.5822252882498603e-17	1.966317691716001e-17
3398.83140373	1.643152574779861e-17	1.643152574779861e-17	1.955235331357e-17
3399.03238713	1.6545700607898608e-17	1.6545700607898608e-17	2.017573479416e-17
3399.23237062	1.6545700607898608e-17	1.6545700607898608e-17	1.959913613864e-17
3399.4323541	1.6545700607898608e-17	1.6545700607898608e-17	1.91905418772e-17
3399.63233759	1.6545700607898608e-17	1.6545700607898608e-17	1.95769961304e-17
3399.83232107	1.679596939079861e-17	1.679596939079861e-17	1.917383885859e-17
3400.03230456	1.7239211870398603e-17	1.7239211870398603e-17	1.981883163273e-17
3400.23228804	1.679596939079861e-17	1.679596939079861e-17	2.019096692595e-17
3400.43227153	1.679596939079861e-17	1.679596939079861e-17	1.999391982559999e-17
3400.63225501	1.7239211870398603e-17	1.7239211870398603e-17	1.98156703088e-17
3400.8322385	1.679596939079861e-17	1.679596939079861e-17	1.940386229012e-17
3401.03222198	1.679596939079861e-17	1.679596939079861e-17	1.93250474218e-17
3401.23220547	1.679596939079861e-17	1.679596939079861e-17	1.967647422328e-17
3401.43218895	1.7239211870398603e-17	1.7239211870398603e-17	1.981609485493e-17
3401.63217244	1.7239211870398603e-17	1.7239211870398603e-17	1.923886497444e-17
3401.83215592	1.7239211870398603e-17	1.7239211870398603e-17	1.996345485936e-17
3402.03213941	1.8387317871398602e-17	1.8387317871398602e-17	1.967394682319e-17
3402.23212289	1.7828040918398602e-17	1.7828040918398602e-17	1.897296475109001e-17
3402.43210638	1.7239211870398603e-17	1.7239211870398603e-17	1.829152482200999e-17
3402.63208986	1.7239211870398603e-17	1.7239211870398603e-17	1.878407536788e-17
3402.83207335	1.679596939079861e-17	1.679596939079861e-17	1.949338580904e-17
3403.03205683	1.7239211870398603e-17	1.7239211870398603e-17	2.033619602946e-17
3403.23204032	1.7239211870398603e-17	1.7239211870398603e-17	1.979266386891e-17
3403.4320238	1.713506481389861e-17	1.713506481389861e-17	1.955842029513e-17
3403.63200729	1.713506481389861e-17	1.713506481389861e-17	1.926952947090001e-17
3403.83199077	1.7239211870398603e-17	1.7239211870398603e-17	1.90173607946e-17
3404.03197426	1.7828040918398602e-17	1.7828040918398602e-17	1.931521935200001e-17
3404.23195774	1.713506481389861e-17	1.713506481389861e-17	1.952094306900001e-17
3404.43194123	1.713506481389861e-17	1.713506481389861e-17	1.949419643084999e-17
3404.63292463	1.713506481389861e-17	1.713506481389861e-17	1.968055456934001e-17
3404.83290811	1.713506481389861e-17	1.713506481389861e-17	1.920651639984e-17
3405.0328916	1.713506481389861e-17	1.713506481389861e-17	1.97582121261e-17
3405.23287508	1.700023032159861e-17	1.700023032159861e-17	1.885629127662e-17
3405.43285857	1.6545700607898608e-17	1.6545700607898608e-17	1.873883281536e-17
3405.63284205	1.700023032159861e-17	1.700023032159861e-17	1.927790373762e-17
3405.83282554	1.713506481389861e-17	1.713506481389861e-17	1.891912746854e-17
3406.03280903	1.7828040918398602e-17	1.7828040918398602e-17	1.863491400618e-17
3406.23279251	1.8706346237398605e-17	1.8706346237398605e-17	1.89906930244e-17
3406.432776	1.8706346237398605e-17	1.8706346237398605e-17	1.940274815524001e-17
3406.63275948	1.7828040918398602e-17	1.7828040918398602e-17	1.9289843488e-17
3406.83274297	1.8706346237398605e-17	1.8706346237398605e-17	1.874607697722e-17
3407.03272645	1.7828040918398602e-17	1.7828040918398602e-17	1.930985346675e-17
3407.23270994	1.713506481389861e-17	1.713506481389861e-17	1.934207424567e-17
3407.43269342	1.713506481389861e-17	1.713506481389861e-17	1.962738488499999e-17
3407.63267691	1.713506481389861e-17	1.713506481389861e-17	1.871618708109999e-17
3407.83266039	1.713506481389861e-17	1.713506481389861e-17	1.898389974546e-17
3408.03264388	1.713506481389861e-17	1.713506481389861e-17	1.903370517503e-17
3408.23262737	1.713506481389861e-17	1.713506481389861e-17	1.820661798478e-17
3408.43261085	1.700023032159861e-17	1.700023032159861e-17	1.931683198547e-17
3408.63259434	1.700023032159861e-17	1.700023032159861e-17	1.900927464492e-17
3408.83257782	1.700023032159861e-17	1.700023032159861e-17	1.893091396896e-17
3409.03256131	1.700023032159861e-17	1.700023032159861e-17	1.982212549944e-17
3409.23254479	1.59722087759986e-17	1.59722087759986e-17	1.978200146885e-17
3409.43252828	1.50895655086986e-17	1.50895655086986e-17	1.909378901766999e-17
3409.63251176	1.50895655086986e-17	1.50895655086986e-17	1.957607606884999e-17
3409.83249525	1.50895655086986e-17	1.50895655086986e-17	2.033896190374e-17
3410.03247874	1.466448997159861e-17	1.466448997159861e-17	1.95188363515e-17
3410.23346214	1.0550961731598602e-17	1.0550961731598602e-17	1.9119676839e-17
3410.43344562	1.466448997159861e-17	1.466448997159861e-17	1.911753764865e-17
3410.63342911	1.50895655086986e-17	1.50895655086986e-17	1.918797734931001e-17
3410.8334126	1.50895655086986e-17	1.50895655086986e-17	1.9792767015e-17
3411.03339608	1.59722087759986e-17	1.59722087759986e-17	1.987014267711e-17
3411.23337957	1.700023032159861e-17	1.700023032159861e-17	1.977730288192e-17
3411.43336305	1.700023032159861e-17	1.700023032159861e-17	2.014832048928e-17
3411.63334654	1.59722087759986e-17	1.59722087759986e-17	1.901658595355999e-17
3411.83333003	1.59722087759986e-17	1.59722087759986e-17	1.970110560509e-17
3412.03331351	1.59722087759986e-17	1.59722087759986e-17	1.951817399748e-17
3412.233297	1.59722087759986e-17	1.59722087759986e-17	1.96190099447e-17
3412.43328048	1.5208268938598605e-17	1.5208268938598605e-17	1.921817122896e-17
3412.63326397	1.5208268938598605e-17	1.5208268938598605e-17	1.95625263267e-17
3412.83324746	1.59722087759986e-17	1.59722087759986e-17	1.935086880606e-17
3413.03323094	1.59722087759986e-17	1.59722087759986e-17	1.889099847040001e-17
3413.23321443	1.5208268938598605e-17	1.5208268938598605e-17	1.928965581649e-17
3413.43319791	1.59722087759986e-17	1.59722087759986e-17	1.925735540795001e-17
3413.6331814	1.59722087759986e-17	1.59722087759986e-17	1.899690108252e-17
3413.83316489	1.5208268938598605e-17	1.5208268938598605e-17	1.829036977516e-17
3414.03314837	1.50895655086986e-17	1.50895655086986e-17	1.972598689952e-17
3414.23313186	1.50895655086986e-17	1.50895655086986e-17	1.849265759892001e-17
3414.43311534	1.466448997159861e-17	1.466448997159861e-17	1.93036950663e-17
3414.63309883	1.50895655086986e-17	1.50895655086986e-17	1.962218713455e-17
3414.83308232	1.5208268938598605e-17	1.5208268938598605e-17	1.940925898305e-17
3415.0330658	1.5208268938598605e-17	1.5208268938598605e-17	1.84549696803e-17
3415.23304929	1.50895655086986e-17	1.50895655086986e-17	1.83422065847e-17
3415.43303278	1.5208268938598605e-17	1.5208268938598605e-17	1.941335644066e-17
3415.63301626	1.7618000452398608e-17	1.7618000452398608e-17	1.907456271496e-17
3415.83399967	1.5208268938598605e-17	1.5208268938598605e-17	1.939417790818e-17
3416.03398315	1.5208268938598605e-17	1.5208268938598605e-17	1.946363481869e-17
3416.23396664	1.50895655086986e-17	1.50895655086986e-17	1.993719544054001e-17
3416.43395012	1.50895655086986e-17	1.50895655086986e-17	2.015530292592e-17
3416.63393361	1.50895655086986e-17	1.50895655086986e-17	2.013475170263999e-17
